date,ticker,news_count,esg_hits,sdg_hits,esg_score,sdg_score,esg_sdg_score,overall_score,avg_bm25_esg,avg_bm25_sdg
2019-08-29,CPB,5,0,0,0.0,0.0,0.0,0.12593440748751164,0.7289747862701491,0.0
2019-08-29,CVS,2,0,0,0.0,0.0,0.0,0.09923167899250984,0.0,0.0
2019-08-29,DELL,2,0,0,0.0,0.0,0.0,-0.013878023251891136,0.0,0.0
2019-08-29,DG,14,0,0,0.0,0.0,0.0,0.3863427857203143,0.7104711866847518,0.6618980373567968
2019-08-29,DHR,1,0,0,0.0,0.0,0.0,0.9098573923110962,0.0,0.0
2019-08-29,EFX,1,0,0,0.0,0.0,0.0,0.1803470253944397,0.0,0.0
2019-08-29,FAST,1,0,0,0.0,0.0,0.0,-0.5551562309265137,0.0,0.0
2019-08-29,FITB,1,1,1,0.619101881980896,0.619101881980896,1.238203763961792,0.619101881980896,9.946596613586525,6.85546433937173
2019-08-29,GOOGL,1,0,0,0.0,0.0,0.0,-0.8690625429153442,0.0,3.427732169685865
2019-08-29,GPN,1,0,0,0.0,0.0,0.0,-0.9602627158164978,0.0,0.0
2019-08-29,LLY,2,0,0,0.0,0.0,0.0,0.9219540655612946,0.0,0.0
2019-08-29,LMT,1,0,0,0.0,0.0,0.0,-0.00504407100379467,0.0,0.0
2019-08-29,LNT,1,0,0,0.0,0.0,0.0,-0.0032311994582414627,8.476390699714718,2.7950611405953842
2019-08-29,LRCX,2,0,0,0.0,0.0,0.0,0.2458524890244007,0.0,0.0
2019-08-29,LYB,2,0,0,0.0,0.0,0.0,0.4440128840506077,0.0,0.0
2019-08-29,MKC,2,0,0,0.0,0.0,0.0,0.01144551020115614,0.0,0.0
2019-08-29,MPWR,1,0,0,0.0,0.0,0.0,0.8626691699028015,0.0,3.427732169685865
2019-08-29,MSI,3,0,0,0.0,0.0,0.0,0.056824978440999985,0.0,0.0
2019-08-29,NEM,2,0,0,0.0,0.0,0.0,0.03593586478382349,0.0,0.0
2019-08-29,NVDA,2,0,0,0.0,0.0,0.0,0.4247022122144699,0.0,1.7138660848429326
2019-08-29,OXY,4,0,0,0.0,0.0,0.0,0.06464845314621925,3.9415346406040523,0.6987652851488461
2019-08-29,QCOM,2,0,0,0.0,0.0,0.0,0.05432143807411194,0.0,1.7138660848429326
2019-08-29,ROST,1,0,0,0.0,0.0,0.0,0.9239192008972168,0.0,0.0
2019-08-29,SNPS,3,0,0,0.0,0.0,0.0,0.18983126928408942,0.0,0.0
2019-08-29,TAP,1,0,0,0.0,0.0,0.0,-0.6173949837684631,0.0,0.0
2019-08-29,TDY,2,0,0,0.0,0.0,0.0,0.5181783810257912,0.0,0.0
2019-08-29,UDR,1,0,0,0.0,0.0,0.0,0.9366229176521301,0.0,0.0
2019-08-29,VRTX,2,0,0,0.0,0.0,0.0,0.1692048218101263,0.0,0.0
2019-08-29,WMB,2,0,0,0.0,0.0,0.0,0.37342821806669235,1.8224369656753727,2.649995309705241
2019-08-29,WMT,2,0,0,0.0,0.0,0.0,0.005448712967336178,3.6448739313507454,0.0
2019-08-29,WST,1,0,0,0.0,0.0,0.0,0.18034645915031433,0.0,0.0
2019-08-29,XOM,4,0,0,0.0,0.0,0.0,0.4387718387879431,6.060632315532732,1.3975305702976921
2019-08-30,ABBV,1,0,0,0.0,0.0,0.0,0.7639744877815247,0.0,0.0
2019-08-30,AJG,2,0,0,0.0,0.0,0.0,0.031690219417214394,3.6448739313507454,3.427732169685865
2019-08-30,APA,1,0,0,0.0,0.0,0.0,-0.15877215564250946,0.0,2.7950611405953842
2019-08-30,ARE,1,0,0,0.0,0.0,0.0,0.5520749092102051,3.6448739313507454,5.838840353309289
2019-08-30,AVB,1,0,0,0.0,0.0,0.0,0.02955096773803234,0.0,0.0
2019-08-30,AVGO,1,0,0,0.0,0.0,0.0,0.8457474112510681,0.0,0.0
2019-08-30,AVY,3,0,0,0.0,0.0,0.0,0.210935166105628,0.0,0.0
2019-08-30,BAX,1,0,0,0.0,0.0,0.0,0.9126549959182739,0.0,0.0
2019-08-30,CHTR,1,0,0,0.0,0.0,0.0,0.07432166486978531,0.0,0.0
2019-08-30,CPB,25,0,0,0.0,0.0,0.0,0.09309924952685833,0.14579495725402983,0.24891173241124995
2019-08-30,CVS,1,0,0,0.0,0.0,0.0,-0.9309093952178955,0.0,0.0
2019-08-30,DECK,2,0,0,0.0,0.0,0.0,0.4417833089828491,0.0,0.0
2019-08-30,DELL,4,0,0,0.0,0.0,0.0,0.06330166338011622,0.0,0.0
2019-08-30,DG,14,0,0,0.0,0.0,0.0,0.7217603932533946,1.1261527544583008,0.8341200504727555
2019-08-30,DHR,2,0,0,0.0,0.0,0.0,0.47069965302944183,0.0,0.0
2019-08-30,ESS,1,0,0,0.0,0.0,0.0,0.029550978913903236,0.0,0.0
2019-08-30,GOOGL,3,0,0,0.0,0.0,0.0,0.05289370380342007,4.859831908467661,0.0
2019-08-30,HPQ,1,0,0,0.0,0.0,0.0,-0.049587737768888474,0.0,0.0
2019-08-30,LLY,1,0,0,0.0,0.0,0.0,-0.002840021625161171,3.6448739313507454,0.0
2019-08-30,LYB,1,0,0,0.0,0.0,0.0,0.6433860063552856,0.0,0.0
2019-08-30,MET,1,0,0,0.0,0.0,0.0,0.9235999584197998,0.0,5.838840353309289
2019-08-30,MSI,1,0,0,0.0,0.0,0.0,-0.007886888459324837,0.0,0.0
2019-08-30,NCLH,1,0,0,0.0,0.0,0.0,-0.06036779657006264,0.0,0.0
2019-08-30,NDSN,1,0,0,0.0,0.0,0.0,0.922394335269928,0.0,0.0
2019-08-30,NEM,2,0,0,0.0,0.0,0.0,0.13122120965272188,0.0,0.0
2019-08-30,NVDA,1,0,0,0.0,0.0,0.0,0.9251163005828857,0.0,0.0
2019-08-30,OXY,3,0,0,0.0,0.0,0.0,-0.31475967665513355,5.255379520805403,0.931687046865128
2019-08-30,PNC,1,0,0,0.0,0.0,0.0,0.0219110120087862,0.0,0.0
2019-08-30,ROST,1,0,0,0.0,0.0,0.0,0.01476982980966568,3.6448739313507454,0.0
2019-08-30,TAP,2,0,0,0.0,0.0,0.0,0.47228601574897766,0.0,0.0
2019-08-30,UAL,1,0,0,0.0,0.0,0.0,-0.6487745046615601,0.0,0.0
2019-08-30,WEC,1,0,0,0.0,0.0,0.0,-0.004409318789839745,8.476390699714718,2.7950611405953842
2019-08-30,WMT,5,0,0,0.0,0.0,0.0,-0.12909731082618237,3.639830819128574,0.0
2019-08-30,XOM,2,0,0,0.0,0.0,0.0,0.010146213695406914,8.476390699714718,2.7950611405953842
2019-09-03,ABBV,1,0,0,0.0,0.0,0.0,0.029214350506663322,0.0,0.0
2019-09-03,ADP,1,0,0,0.0,0.0,0.0,0.8607303500175476,0.0,0.0
2019-09-03,AEE,1,0,0,0.0,0.0,0.0,0.5960407853126526,0.0,0.0
2019-09-03,AJG,2,0,0,0.0,0.0,0.0,-0.008494424633681774,0.0,0.0
2019-09-03,ALB,6,0,0,0.0,0.0,0.0,0.0023806349684794745,0.0,0.0
2019-09-03,APO,2,0,1,0.0,-0.4812781512737274,-0.4812781512737274,-0.058719485998153687,1.8224369656753727,4.633286261497577
2019-09-03,ARE,1,0,0,0.0,0.0,0.0,0.010319715365767479,0.0,0.0
2019-09-03,AVB,1,0,0,0.0,0.0,0.0,0.030928587540984154,0.0,0.0
2019-09-03,AVGO,2,0,0,0.0,0.0,0.0,-0.6853877007961273,0.0,0.0
2019-09-03,AVY,2,0,0,0.0,0.0,0.0,0.16499469801783562,0.0,0.0
2019-09-03,BAX,10,0,0,0.0,0.0,0.0,0.18059629611670971,0.8476390699714719,0.0
2019-09-03,BLK,3,0,0,0.0,0.0,0.0,0.17227357750137648,0.0,0.0
2019-09-03,CAG,1,0,0,0.0,0.0,0.0,0.7314180135726929,0.0,0.0
2019-09-03,CHTR,1,0,0,0.0,0.0,0.0,0.8436954021453857,0.0,3.427732169685865
2019-09-03,CL,4,0,0,0.0,0.0,0.0,0.03789678728207946,0.9112184828376864,0.0
2019-09-03,CLX,1,0,0,0.0,0.0,0.0,0.18095549941062927,3.6448739313507454,0.0
2019-09-03,CME,2,0,0,0.0,0.0,0.0,-0.0008374759927392006,0.0,0.0
2019-09-03,CPB,12,0,0,0.0,0.0,0.0,0.2527453551689784,1.6175843744805796,1.0898548041377483
2019-09-03,CVS,1,0,0,0.0,0.0,0.0,0.01607467234134674,0.0,0.0
2019-09-03,D,5,0,0,0.0,0.0,0.0,-0.014537449926137924,1.6952781399429437,0.5590122281190768
2019-09-03,DECK,2,0,0,0.0,0.0,0.0,-0.0009541809558868408,0.0,2.9194201766546444
2019-09-03,DELL,1,0,0,0.0,0.0,0.0,0.1866471916437149,0.0,0.0
2019-09-03,DHR,3,0,0,0.0,0.0,0.0,0.10260845596591632,0.0,1.1425773898952885
2019-09-03,ESS,3,0,0,0.0,0.0,0.0,0.3416566600402196,0.0,0.0
2019-09-03,EXC,1,0,0,0.0,0.0,0.0,0.8541492223739624,0.0,0.0
2019-09-03,FAST,1,0,0,0.0,0.0,0.0,-0.10348913073539734,0.0,0.0
2019-09-03,FITB,1,0,1,0.0,-0.9625563025474548,-0.9625563025474548,-0.9625563025474548,0.0,9.266572522995155
2019-09-03,FSLR,1,0,0,0.0,0.0,0.0,-0.004261638969182968,0.0,0.0
2019-09-03,GLW,1,0,0,0.0,0.0,0.0,0.005723949521780014,0.0,0.0
2019-09-03,GOOGL,2,0,0,0.0,0.0,0.0,-0.08567173033952713,1.8224369656753727,0.0
2019-09-03,GPN,1,0,0,0.0,0.0,0.0,0.014677133411169052,0.0,0.0
2019-09-03,HBAN,2,0,1,0.0,-0.4812781512737274,-0.4812781512737274,-0.0482046902179718,0.0,4.633286261497577
2019-09-03,HPQ,3,0,0,0.0,0.0,0.0,0.2712468206882477,0.0,1.1425773898952885
2019-09-03,HRL,2,0,0,0.0,0.0,0.0,0.07349425181746483,1.8224369656753727,0.0
2019-09-03,LLY,4,0,0,0.0,0.0,0.0,0.2426277631893754,0.0,0.0
2019-09-03,LRCX,2,0,0,0.0,0.0,0.0,0.2478838413953781,0.0,0.0
2019-09-03,LYB,5,0,0,0.0,0.0,0.0,-0.20213176272809505,1.6952781399429437,0.0
2019-09-03,MKC,5,0,0,0.0,0.0,0.0,0.015517215803265571,0.0,0.0
2019-09-03,MPWR,1,0,0,0.0,0.0,0.0,-0.9633420705795288,0.0,0.0
2019-09-03,NCLH,1,0,0,0.0,0.0,0.0,-0.9074930548667908,0.0,0.0
2019-09-03,NDSN,3,0,0,0.0,0.0,0.0,0.20736806777616343,0.0,0.931687046865128
2019-09-03,NEM,4,0,0,0.0,0.0,0.0,0.3603702373802662,1.575430670558945,0.0
2019-09-03,NKE,1,0,0,0.0,0.0,0.0,0.04807662218809128,0.0,0.0
2019-09-03,NRG,4,0,0,0.0,0.0,0.0,0.11699127312749624,0.0,0.8569330424214663
2019-09-03,NVDA,3,0,0,0.0,0.0,0.0,-0.2946939567724864,0.0,0.0
2019-09-03,ORCL,3,0,0,0.0,0.0,0.0,0.03908868879079819,0.0,0.0
2019-09-03,OXY,8,0,0,0.0,0.0,0.0,-0.07788303261622787,1.8224369656753727,0.0
2019-09-03,PH,1,0,0,0.0,0.0,0.0,-0.24990949034690857,0.0,0.0
2019-09-03,PKG,1,0,0,0.0,0.0,0.0,0.9357259273529053,0.0,0.0
2019-09-03,PNC,1,0,1,0.0,-0.9625563025474548,-0.9625563025474548,-0.9625563025474548,0.0,9.266572522995155
2019-09-03,POOL,1,0,0,0.0,0.0,0.0,0.00833321176469326,0.0,0.0
2019-09-03,QCOM,2,0,0,0.0,0.0,0.0,-0.1258985698223114,0.0,0.0
2019-09-03,REG,2,0,0,0.0,0.0,0.0,0.07189364358782768,0.0,1.7138660848429326
2019-09-03,SNPS,1,0,0,0.0,0.0,0.0,0.1784711629152298,0.0,0.0
2019-09-03,SRE,1,0,0,0.0,0.0,0.0,0.937825620174408,0.0,0.0
2019-09-03,SYY,3,0,0,0.0,0.0,0.0,0.22947890994449457,0.0,0.0
2019-09-03,TAP,5,0,0,0.0,0.0,0.0,-0.027206092700362207,0.0,0.0
2019-09-03,TDY,2,0,0,0.0,0.0,0.0,0.03351692669093609,0.0,0.0
2019-09-03,TRV,2,0,0,0.0,0.0,0.0,-0.47254720889031887,0.0,0.0
2019-09-03,UDR,1,0,0,0.0,0.0,0.0,0.030928626656532288,0.0,0.0
2019-09-03,VRTX,7,0,0,0.0,0.0,0.0,0.2355675497757537,0.5206962759072493,0.4896760242408379
2019-09-03,VTR,2,0,0,0.0,0.0,0.0,0.46444466710090637,1.8224369656753727,0.0
2019-09-03,WEC,2,2,0,0.060146113857626915,0.0,0.060146113857626915,0.060146113857626915,9.29580106449389,2.7950611405953842
2019-09-03,WMB,6,0,0,0.0,0.0,0.0,-0.00795733400930961,1.4127317832857864,0.0
2019-09-03,WMT,10,0,0,0.0,0.0,0.0,-0.06480088345706463,0.36448739313507456,0.5838840353309289
2019-09-03,WST,2,0,0,0.0,0.0,0.0,0.05321350693702698,0.0,0.0
2019-09-03,XOM,7,0,0,0.0,0.0,0.0,0.14870340377092361,3.4632184660187044,0.7985888973129669
2019-09-04,ABBV,4,0,0,0.0,0.0,0.0,0.3536848723888397,0.9112184828376864,0.8569330424214663
2019-09-04,ACGL,1,0,0,0.0,0.0,0.0,0.1919858753681183,0.0,0.0
2019-09-04,ADP,3,1,0,0.005376745636264483,0.0,0.005376745636264483,0.31797721174856025,4.313558331948212,1.1425773898952885
2019-09-04,AEE,1,0,0,0.0,0.0,0.0,0.7781651020050049,0.0,0.0
2019-09-04,ALLE,1,1,0,0.01613023690879345,0.0,0.01613023690879345,0.01613023690879345,9.29580106449389,3.427732169685865
2019-09-04,APO,2,1,0,-0.22275292873382568,0.0,-0.22275292873382568,-0.18762408941984177,4.563593124403677,2.9194201766546444
2019-09-04,ARE,2,0,0,0.0,0.0,0.0,0.13968569226562977,0.0,0.0
2019-09-04,ATO,1,0,0,0.0,0.0,0.0,-0.5817152857780457,3.6448739313507454,0.0
2019-09-04,AVB,1,0,0,0.0,0.0,0.0,0.1919858753681183,0.0,0.0
2019-09-04,AVGO,1,0,0,0.0,0.0,0.0,-0.5295639634132385,0.0,3.427732169685865
2019-09-04,AVY,1,0,0,0.0,0.0,0.0,0.05133824050426483,0.0,0.0
2019-09-04,BAX,2,0,0,0.0,0.0,0.0,0.47217439115047455,0.0,0.0
2019-09-04,CAG,1,0,0,0.0,0.0,0.0,-0.9569144248962402,0.0,0.0
2019-09-04,CHTR,3,0,0,0.0,0.0,0.0,0.5810629576444626,0.0,1.1425773898952885
2019-09-04,CL,2,1,0,0.008065118454396725,0.0,0.008065118454396725,0.01318513322621584,6.470337497922317,1.7138660848429326
2019-09-04,CLX,1,0,0,0.0,0.0,0.0,0.9277153015136719,0.0,0.0
2019-09-04,CME,4,0,0,0.0,0.0,0.0,0.21495691873133183,0.0,0.0
2019-09-04,CMS,1,0,0,0.0,0.0,0.0,0.19198663532733917,0.0,0.0
2019-09-04,CPB,7,0,0,0.0,0.0,0.0,0.34672706042017254,1.7316092330093518,0.4896760242408379
2019-09-04,CTSH,4,1,0,0.004032559227198362,0.0,0.004032559227198362,0.24422538047656417,2.3239502661234726,0.8569330424214663
2019-09-04,CVS,1,0,0,0.0,0.0,0.0,0.1256331205368042,0.0,0.0
2019-09-04,D,1,0,0,0.0,0.0,0.0,0.000639788806438446,0.0,0.0
2019-09-04,DELL,1,0,0,0.0,0.0,0.0,0.012452369555830956,3.6448739313507454,3.427732169685865
2019-09-04,DG,4,0,0,0.0,0.0,0.0,0.6296856477856636,0.0,0.0
2019-09-04,DHR,3,0,0,0.0,0.0,0.0,0.3341656227906545,1.2149579771169152,0.0
2019-09-04,EFX,1,1,0,0.01613023690879345,0.0,0.01613023690879345,0.01613023690879345,9.29580106449389,3.427732169685865
2019-09-04,ESS,1,0,0,0.0,0.0,0.0,0.1919858753681183,0.0,0.0
2019-09-04,GOOGL,6,0,1,0.0,0.005206417913238208,0.005206417913238208,-0.24031224505354962,2.7080532159703843,1.863590508083439
2019-09-04,GPN,1,0,0,0.0,0.0,0.0,0.9072062969207764,0.0,0.0
2019-09-04,HPQ,1,0,0,0.0,0.0,0.0,-0.007441278547048569,0.0,0.0
2019-09-04,HRL,1,0,0,0.0,0.0,0.0,0.012798424810171127,0.0,0.0
2019-09-04,LLY,2,0,0,0.0,0.0,0.0,0.29258869774639606,0.0,0.0
2019-09-04,LMT,1,0,0,0.0,0.0,0.0,0.19198620319366455,0.0,0.0
2019-09-04,LNT,2,0,0,0.0,0.0,0.0,0.13453061133623123,1.8224369656753727,0.0
2019-09-04,LRCX,1,0,0,0.0,0.0,0.0,-0.529562771320343,0.0,3.427732169685865
2019-09-04,LYB,1,0,0,0.0,0.0,0.0,0.34033089876174927,0.0,0.0
2019-09-04,MET,1,0,0,0.0,0.0,0.0,-0.0007518865168094635,0.0,0.0
2019-09-04,MPWR,1,0,0,0.0,0.0,0.0,-0.529562771320343,0.0,3.427732169685865
2019-09-04,NEM,2,1,0,0.038151055574417114,0.0,0.038151055574417114,0.2636675238609314,4.647900532246945,1.7138660848429326
2019-09-04,NRG,5,0,0,0.0,0.0,0.0,-0.1811065211892128,0.0,0.0
2019-09-04,NVDA,2,0,0,0.0,0.0,0.0,-0.2636158484965563,0.0,1.7138660848429326
2019-09-04,ORCL,2,0,0,0.0,0.0,0.0,-0.24754631239920855,1.8224369656753727,3.427732169685865
2019-09-04,OXY,1,0,0,0.0,0.0,0.0,0.8458846211433411,3.6448739313507454,3.427732169685865
2019-09-04,QCOM,2,0,0,0.0,0.0,0.0,-0.2636155169457197,0.0,1.7138660848429326
2019-09-04,TAP,1,0,0,0.0,0.0,0.0,-0.14175228774547577,0.0,0.0
2019-09-04,TDY,1,0,0,0.0,0.0,0.0,0.1919868439435959,0.0,0.0
2019-09-04,UAL,5,0,0,0.0,0.0,0.0,0.1761819440871477,1.4579495725402982,0.0
2019-09-04,UDR,1,0,0,0.0,0.0,0.0,0.19198620319366455,0.0,0.0
2019-09-04,VRTX,5,0,0,0.0,0.0,0.0,-0.17486513145267962,0.7289747862701491,0.6855464339371731
2019-09-04,VTR,2,0,1,0.0,0.08694123476743698,0.08694123476743698,0.1829342171549797,1.8224369656753727,3.427732169685865
2019-09-04,WEC,5,0,0,0.0,0.0,0.0,-0.16457742154598237,5.0858344198288306,1.6770366843572304
2019-09-04,WMB,1,1,1,0.014148956164717674,0.014148956164717674,0.02829791232943535,0.014148956164717674,9.127186248807353,6.222793310281249
2019-09-04,WMT,5,0,0,0.0,0.0,0.0,0.15634541660547258,0.0,0.0
2019-09-04,XOM,2,0,0,0.0,0.0,0.0,0.3401132971048355,1.8224369656753727,0.0
2019-09-05,ABBV,2,0,0,0.0,0.0,0.0,-0.1837772112339735,0.0,0.0
2019-09-05,ACGL,2,0,0,0.0,0.0,0.0,0.4732365682721138,0.0,0.0
2019-09-05,ADP,3,0,1,0.0,0.2042407989501953,0.2042407989501953,0.24008938670158386,2.1005742274119266,3.4277321696858656
2019-09-05,AEE,1,0,0,0.0,0.0,0.0,0.7719371318817139,8.476390699714718,2.7950611405953842
2019-09-05,AJG,3,0,0,0.0,0.0,0.0,0.00716099018851916,0.0,0.0
2019-09-05,APO,4,0,0,0.0,0.0,0.0,0.2786544584669173,0.0,0.8569330424214663
2019-09-05,AVB,1,0,0,0.0,0.0,0.0,-0.06926529109477997,0.0,0.0
2019-09-05,AVGO,5,0,0,0.0,0.0,0.0,-0.002209186926484108,0.7289747862701491,0.6855464339371731
2019-09-05,AVY,1,0,0,0.0,0.0,0.0,0.8421460390090942,3.6448739313507454,5.838840353309289
2019-09-05,BAX,3,0,0,0.0,0.0,0.0,0.5924257965137562,0.0,0.0
2019-09-05,BLK,1,0,0,0.0,0.0,0.0,0.8877435922622681,0.0,0.0
2019-09-05,CAH,1,0,0,0.0,0.0,0.0,-0.4119713306427002,0.0,0.0
2019-09-05,CDNS,1,0,0,0.0,0.0,0.0,-0.18633797764778137,0.0,0.0
2019-09-05,CHTR,1,0,0,0.0,0.0,0.0,0.1803465485572815,0.0,0.0
2019-09-05,CL,1,0,0,0.0,0.0,0.0,0.0389021635055542,3.6448739313507454,0.0
2019-09-05,CME,7,0,0,0.0,0.0,0.0,0.3193778337112495,0.0,0.0
2019-09-05,CPB,2,0,0,0.0,0.0,0.0,0.039785546250641346,1.8224369656753727,0.0
2019-09-05,CVS,3,0,0,0.0,0.0,0.0,0.16819662849108377,1.2149579771169152,1.1425773898952885
2019-09-05,D,5,0,0,0.0,0.0,0.0,-0.2099638044834137,3.1481846002610707,1.2445586620562499
2019-09-05,DELL,2,0,0,0.0,0.0,0.0,-0.46348454989492893,0.0,0.0
2019-09-05,DG,1,0,0,0.0,0.0,0.0,0.8646995425224304,0.0,0.0
2019-09-05,DHR,1,0,0,0.0,0.0,0.0,0.022852584719657898,0.0,0.0
2019-09-05,EFX,1,0,0,0.0,0.0,0.0,0.1803470253944397,0.0,0.0
2019-09-05,ESS,2,0,0,0.0,0.0,0.0,0.016238301061093807,1.8224369656753727,1.7138660848429326
2019-09-05,FAST,2,0,0,0.0,0.0,0.0,0.4556656088680029,0.0,0.0
2019-09-05,FITB,3,0,0,0.0,0.0,0.0,0.6113315833111604,0.0,0.0
2019-09-05,GOOGL,4,0,0,0.0,0.0,0.0,0.38242194056510925,0.9112184828376864,0.8569330424214663
2019-09-05,GPN,4,0,0,0.0,0.0,0.0,0.412178635597229,0.0,0.8569330424214663
2019-09-05,HBAN,2,0,0,0.0,0.0,0.0,0.8911018073558807,0.0,0.0
2019-09-05,HPQ,1,0,0,0.0,0.0,0.0,-0.9557228088378906,0.0,0.0
2019-09-05,LLY,5,0,0,0.0,0.0,0.0,0.5411709852516651,0.7289747862701491,0.0
2019-09-05,LMT,1,0,0,0.0,0.0,0.0,0.18034645915031433,0.0,0.0
2019-09-05,LRCX,1,0,0,0.0,0.0,0.0,0.903731107711792,0.0,0.0
2019-09-05,LYB,1,0,0,0.0,0.0,0.0,0.3377361595630646,3.6448739313507454,3.427732169685865
2019-09-05,MET,2,0,0,0.0,0.0,0.0,0.35248127579689026,1.8224369656753727,0.0
2019-09-05,MKC,2,0,0,0.0,0.0,0.0,0.04725394118577242,1.8224369656753727,0.0
2019-09-05,MSI,6,0,0,0.0,0.0,0.0,0.36424721280733746,1.2149579771169152,2.11571744878017
2019-09-05,NCLH,1,0,0,0.0,0.0,0.0,0.009604133665561676,0.0,0.0
2019-09-05,NEM,6,0,0,0.0,0.0,0.0,-0.311504273985823,0.0,0.5712886949476442
2019-09-05,NKE,1,0,0,0.0,0.0,0.0,0.03973842039704323,0.0,0.0
2019-09-05,NVDA,3,0,0,0.0,0.0,0.0,-0.0530719980597496,0.0,0.0
2019-09-05,OXY,6,0,0,0.0,0.0,0.0,0.1804990634943048,2.4257133607153545,0.0
2019-09-05,PH,1,0,0,0.0,0.0,0.0,0.8824901580810547,0.0,0.0
2019-09-05,PLD,1,0,0,0.0,0.0,0.0,0.8320333957672119,0.0,0.0
2019-09-05,PNC,1,0,0,0.0,0.0,0.0,0.8877435922622681,0.0,0.0
2019-09-05,POOL,1,0,0,0.0,0.0,0.0,0.18034674227237701,0.0,0.0
2019-09-05,QCOM,5,0,0,0.0,0.0,0.0,-0.0023683138191699983,0.0,0.0
2019-09-05,REG,1,0,0,0.0,0.0,0.0,0.027799012139439583,0.0,0.0
2019-09-05,SNPS,1,0,0,0.0,0.0,0.0,0.18034674227237701,0.0,0.0
2019-09-05,SYY,3,0,0,0.0,0.0,0.0,-0.061590210845073066,0.0,0.0
2019-09-05,TAP,3,0,0,0.0,0.0,0.0,0.3437919393181801,0.0,0.0
2019-09-05,TDY,2,0,0,0.0,0.0,0.0,0.5534958019852638,0.0,0.0
2019-09-05,TRV,2,0,0,0.0,0.0,0.0,-0.09880889765918255,1.8224369656753727,0.0
2019-09-05,UAL,1,0,0,0.0,0.0,0.0,0.8926553726196289,0.0,0.0
2019-09-05,VTR,3,0,0,0.0,0.0,0.0,0.08194522062937419,3.636468744313794,1.1425773898952885
2019-09-05,WEC,3,0,0,0.0,0.0,0.0,-0.08855907867352168,0.0,1.1425773898952885
2019-09-05,WMB,1,1,1,0.02739223651587963,0.02739223651587963,0.05478447303175926,0.02739223651587963,9.127186248807353,6.222793310281249
2019-09-05,WMT,4,0,0,0.0,0.0,0.0,0.06069654691964388,0.9112184828376864,0.0
2019-09-05,WST,3,0,0,0.0,0.0,0.0,0.30919304490089417,1.2149579771169152,0.0
2019-09-05,XOM,4,0,0,0.0,0.0,0.0,0.3428670638240874,5.763971606279425,0.6987652851488461
2019-09-06,ACGL,3,0,0,0.0,0.0,0.0,0.6397842814524969,0.0,0.0
2019-09-06,ADP,2,0,0,0.0,0.0,0.0,0.14751312881708145,0.0,0.0
2019-09-06,AEE,3,0,0,0.0,0.0,0.0,-0.013547966877619425,2.825463566571573,0.931687046865128
2019-09-06,ALB,2,0,0,0.0,0.0,0.0,-0.9532853066921234,0.0,0.0
2019-09-06,APA,1,0,0,0.0,0.0,0.0,0.004757996648550034,0.0,0.0
2019-09-06,APO,3,0,0,0.0,0.0,0.0,0.27402110770344734,2.825463566571573,0.0
2019-09-06,ARE,2,0,0,0.0,0.0,0.0,0.3159131854772568,0.0,2.9194201766546444
2019-09-06,AVB,2,0,0,0.0,0.0,0.0,0.5048699676990509,0.0,0.0
2019-09-06,AVGO,4,0,0,0.0,0.0,0.0,-0.1152690015733242,0.0,0.8569330424214663
2019-09-06,BAX,3,0,0,0.0,0.0,0.0,0.07064320022861163,0.0,0.0
2019-09-06,CAG,3,0,0,0.0,0.0,0.0,-0.263052041331927,0.0,0.0
2019-09-06,CDNS,1,0,0,0.0,0.0,0.0,-0.13487613201141357,0.0,0.0
2019-09-06,CL,1,0,0,0.0,0.0,0.0,-0.0395243838429451,0.0,0.0
2019-09-06,CLX,1,0,0,0.0,0.0,0.0,-0.03952433541417122,0.0,0.0
2019-09-06,CME,4,0,0,0.0,0.0,0.0,0.013550176750868559,0.9112184828376864,0.0
2019-09-06,CMS,3,0,0,0.0,0.0,0.0,0.3753596544265747,5.650927133143146,1.863374093730256
2019-09-06,CTSH,1,0,0,0.0,0.0,0.0,0.027127884328365326,0.0,0.0
2019-09-06,CVS,1,0,0,0.0,0.0,0.0,0.11496791988611221,7.289747862701491,5.838840353309289
2019-09-06,D,1,0,0,0.0,0.0,0.0,-0.8683637976646423,0.0,0.0
2019-09-06,DECK,1,0,0,0.0,0.0,0.0,0.9264342784881592,0.0,0.0
2019-09-06,DELL,2,0,0,0.0,0.0,0.0,0.0487856138497591,1.8224369656753727,0.0
2019-09-06,DHR,1,0,0,0.0,0.0,0.0,0.7421964406967163,0.0,0.0
2019-09-06,ESS,3,0,0,0.0,0.0,0.0,0.33586917631328106,0.0,0.0
2019-09-06,FAST,1,0,0,0.0,0.0,0.0,0.08986541628837585,0.0,0.0
2019-09-06,GLW,1,0,0,0.0,0.0,0.0,0.011206824332475662,0.0,0.0
2019-09-06,GOOGL,8,0,0,0.0,0.0,0.0,-0.20117418095469475,0.9112184828376864,0.42846652121073314
2019-09-06,GPN,2,0,0,0.0,0.0,0.0,0.36505807749927044,0.0,0.0
2019-09-06,HPQ,2,0,0,0.0,0.0,0.0,0.023157830350100994,1.8224369656753727,0.0
2019-09-06,HRL,1,0,0,0.0,0.0,0.0,0.02823059633374214,0.0,0.0
2019-09-06,LLY,1,0,0,0.0,0.0,0.0,0.7059198021888733,0.0,3.427732169685865
2019-09-06,LNT,2,0,0,0.0,0.0,0.0,0.6555830836296082,4.238195349857359,1.3975305702976921
