sentiment_6m,alpha_3factor,beta_mkt,factor_score,month,rank,ticker,formation_date
0.03064123817261249,1.0539253386832566,0.7828269245404673,0.9133333333333333,2023-05,2,FSLR,2023-04-28
0.008589289034860795,0.4757362825104234,1.1110568405179866,0.8800000000000001,2023-05,3,XOM,2023-04-28
0.015331949512400325,0.3704154501002257,1.1783716306073546,0.8333333333333334,2023-05,4,PSX,2023-04-28
0.010711566382457339,0.29774672374199235,1.0946671087182813,0.8066666666666669,2023-05,5,CDNS,2023-04-28
0.004512149464275342,0.5031332242075238,1.7617534391034049,0.7533333333333334,2023-05,6,NVDA,2023-04-28
0.003961246709332119,0.2582600919987662,0.8724901621735183,0.7333333333333334,2023-05,7,ORCL,2023-04-28
0.004889208340534457,0.36021717103044376,1.395216852124014,0.7133333333333334,2023-05,8,APO,2023-04-28
0.02570534800440723,0.26027100100758754,1.302260668420091,0.6933333333333334,2023-05,9,OXY,2023-04-28
0.013798731660086012,0.19445155347015833,1.0864010930152632,0.68,2023-05,10,MTD,2023-04-28
0.028345257438049113,0.5647256433807851,0.9655766872186738,0.9400000000000001,2023-06,1,DECK,2023-05-31
0.02929046424056487,1.1623335495374894,0.8018048975453221,0.92,2023-06,2,FSLR,2023-05-31
0.003961246709332119,0.3864131754049283,0.872442625613654,0.8600000000000001,2023-06,3,ORCL,2023-05-31
0.006151347690862367,0.37422816949058385,1.1013153738860186,0.8533333333333334,2023-06,4,XOM,2023-05-31
0.014141728826576754,0.31144302035753624,1.1231323141332452,0.8133333333333335,2023-06,5,PSX,2023-05-31
0.003825077703039407,0.6443817133080477,1.8092254723492753,0.7800000000000001,2023-06,6,NVDA,2023-05-31
0.007972128157104765,0.28510786163947704,1.1120630485835385,0.7666666666666667,2023-06,7,CDNS,2023-05-31
0.004889208340534457,0.2904696558161918,1.4463222353689305,0.6733333333333335,2023-06,8,APO,2023-05-31
0.008644030207679385,0.1886212929024987,0.6394739132539977,0.6466666666666667,2023-06,9,TAP,2023-05-31
0.015215317900866292,0.12016461164808771,1.193542230635987,0.6333333333333334,2023-06,10,OXY,2023-05-31
0.013954100075852934,0.5778164149986419,0.8888224781818759,0.9333333333333335,2023-07,1,DECK,2023-06-30
0.02996979727454129,1.0323379969728228,0.7837724556797807,0.9333333333333333,2023-07,2,FSLR,2023-06-30
0.007972128157104765,0.2003010464818836,1.0686592742480128,0.8533333333333334,2023-07,3,CDNS,2023-06-30
0.016230719569065268,0.233058820842137,1.112348608907789,0.8466666666666667,2023-07,4,PSX,2023-06-30
0.0052825217133138725,0.5776729761449045,0.656611877472279,0.8066666666666666,2023-07,5,CAH,2023-06-30
0.004889208340534457,0.34917230939936195,1.4306010589379339,0.7466666666666667,2023-07,6,APO,2023-06-30
0.0067961499903094824,0.09840566946069582,1.1673151056966926,0.7066666666666666,2023-07,7,ALLE,2023-06-30
0.008644030207679385,0.15369126726295232,0.595227728789457,0.6733333333333335,2023-07,8,TAP,2023-06-30
0.005985771396289828,0.08882998630508407,1.2180388950311594,0.66,2023-07,9,AAPL,2023-06-30
0.006788453190690941,0.12775892788886867,0.5954860149002532,0.6533333333333334,2023-07,10,VRTX,2023-06-30
0.03313844133286722,0.8654130953846269,0.7698427600223637,0.9400000000000001,2023-08,1,FSLR,2023-07-31
0.013954100075852934,0.5470436831193981,0.9151678792076577,0.92,2023-08,2,DECK,2023-07-31
0.012141157754711689,0.279638788791816,1.037076326388583,0.8866666666666667,2023-08,3,PSX,2023-07-31
0.005251221938265695,0.41144079791223603,0.635358965380749,0.7866666666666667,2023-08,4,CAH,2023-07-31
0.003832870444313878,0.7746012217459469,1.8250335346646511,0.7800000000000001,2023-08,5,NVDA,2023-07-31
0.006314471837074038,0.09464830790212604,0.8607189612986593,0.7466666666666667,2023-08,6,MSI,2023-07-31
0.007924923783471918,0.07457263544825435,1.0565376461595626,0.7133333333333334,2023-08,7,CDNS,2023-07-31
0.01845647248799208,0.1990705821836409,1.563633216888301,0.6933333333333334,2023-08,8,APA,2023-07-31
0.009579299357793634,0.13260076266254234,0.6017337000770091,0.6866666666666668,2023-08,9,VRTX,2023-07-31
0.007077842359505002,0.05726695787338443,0.9649999886402207,0.6799999999999999,2023-08,10,FAST,2023-07-31
0.02992842973323253,0.45459462332900685,0.8002150655883009,0.9466666666666668,2023-09,1,FSLR,2023-08-31
0.013093117204328578,0.3128531431732234,1.0054733315587219,0.9466666666666668,2023-09,2,PSX,2023-08-31
0.007990795744474602,0.409244218526281,0.8738235033630267,0.9333333333333335,2023-09,3,DECK,2023-08-31
0.004213631825056598,0.12287757041463815,1.1054175050548143,0.8133333333333335,2023-09,4,CDNS,2023-08-31
0.0036726524195973835,0.19205709052304523,0.6290807018597947,0.7533333333333334,2023-09,5,CAH,2023-08-31
0.019310174322632885,0.20955710527719332,1.5525972927133262,0.7466666666666667,2023-09,6,APA,2023-08-31
0.007768076622769946,0.033649283262047205,0.937698667899818,0.7133333333333334,2023-09,7,FAST,2023-08-31
0.006314471837074038,0.03726518391785435,0.8626977106491169,0.7133333333333333,2023-09,8,MSI,2023-08-31
0.011313671630526346,0.171483689178985,0.5413069258708076,0.7066666666666668,2023-09,9,TAP,2023-08-31
0.009311807391149972,0.09705083987663107,0.6142940984472333,0.6666666666666667,2023-09,10,VRTX,2023-08-31
0.003989737415475705,0.40615168614598207,0.9105367043104419,0.9733333333333334,2023-10,1,PSX,2023-09-29
0.003988451715544345,0.23627046656137285,0.9692874884613482,0.9600000000000001,2023-10,2,XOM,2023-09-29
0.03302654441564329,0.1758639195860318,0.9001350055956326,0.8600000000000001,2023-10,3,FSLR,2023-09-29
0.004590880561184573,0.11871301472944218,1.1635670364381936,0.7800000000000001,2023-10,4,CDNS,2023-09-29
0.025275134851062107,0.23404380730265487,0.4822234594567274,0.7733333333333333,2023-10,5,TAP,2023-09-29
0.0053234776807209805,0.0712151478647563,0.8519776672457463,0.76,2023-10,6,REG,2023-09-29
0.01220282092296257,0.1836556494075117,1.485599046662894,0.7533333333333334,2023-10,7,APA,2023-09-29
0.007768076622769946,0.041209516478911454,0.9205625580119052,0.74,2023-10,8,FAST,2023-09-29
0.005637510177043695,0.15901072397075824,0.578898147029942,0.7200000000000001,2023-10,9,CAH,2023-09-29
0.0036937263276841906,-8.798333371616714e-05,0.9862309596618493,0.6533333333333333,2023-10,10,PLD,2023-09-29
0.021070362447154902,0.17256421652503418,0.9797066357727832,0.9200000000000002,2023-11,1,FSLR,2023-10-31
0.003971098160201853,0.26963041747787936,1.2449981384932902,0.9066666666666667,2023-11,2,CDNS,2023-10-31
0.004973633835713069,0.16260300280489273,0.8507200847507198,0.8666666666666667,2023-11,3,ROST,2023-10-31
0.0026152008611786837,0.8745646992239712,1.993054038618302,0.8066666666666668,2023-11,4,NVDA,2023-10-31
0.00514835136106352,0.1491311050252934,1.2140636106604001,0.7866666666666668,2023-11,5,MSFT,2023-10-31
0.00707784200471545,0.14122501342143065,0.8314041081472632,0.78,2023-11,6,FAST,2023-10-31
0.004123683004461943,0.17959258397884154,1.7559001925333417,0.76,2023-11,7,MPWR,2023-10-31
0.0053234776807209805,0.10716691801657338,0.9159187298933487,0.74,2023-11,8,REG,2023-10-31
0.008455712392571427,0.15384735346262002,0.5051606968589957,0.7200000000000001,2023-11,9,CAH,2023-10-31
0.025275134851062107,0.1401897824734284,0.48508567993628743,0.6333333333333333,2023-11,10,TAP,2023-10-31
0.00443897538241886,0.42899578577092456,0.8159307767414122,0.9533333333333334,2023-12,1,DECK,2023-11-30
0.007541516417969261,0.17260451095337076,0.8452467528612453,0.8866666666666667,2023-12,2,GDDY,2023-11-30
0.003971098160201853,0.24171323731086114,1.2236796963163168,0.88,2023-12,3,CDNS,2023-11-30
0.00951324158523426,0.25928913294388944,0.5745820792763338,0.8600000000000001,2023-12,4,CAH,2023-11-30
0.0044548526202493,0.1477737246590819,1.2010500594122175,0.8133333333333335,2023-12,5,MSFT,2023-11-30
0.00524664492834182,0.10881191219925894,1.2907230446157256,0.7533333333333334,2023-12,6,GPN,2023-11-30
0.0059374404489678685,0.0763657093403679,0.8202554403920355,0.7466666666666667,2023-12,7,MSI,2023-11-30
0.0033553756192011177,0.19753347750485717,1.8214297555308707,0.7266666666666668,2023-12,8,MPWR,2023-11-30
0.006896509360226374,0.06194599277265421,0.8239601215071843,0.7266666666666666,2023-12,9,FAST,2023-11-30
0.007217162623843626,0.0487405964978135,1.1621733775783314,0.7133333333333334,2023-12,10,AAPL,2023-11-30
